tenant_id,animal_id,test_date,milk_kg,fat_pct,protein_pct,scc_cells_ml
default,3341,2025-12-05,41.77,3.92,3.16,139601
default,3342,2026-05-05,44.33,3.86,3.25,105795
default,3342,2026-04-05,36.27,3.62,3.33,80000
default,3342,2026-03-05,46.09,3.87,3.37,80000
default,3342,2026-02-05,41.67,4.07,3.0,242006
default,3342,2026-01-05,43.44,4.09,3.28,360895
default,3342,2025-12-05,29.87,3.91,3.19,218921
default,3343,2026-05-05,27.95,3.92,3.17,336400
default,3343,2026-04-05,41.88,3.65,3.02,491568
default,3343,2026-03-05,30.25,3.99,3.02,536385
default,3343,2026-02-05,47.65,3.81,3.07,469847
default,3343,2026-01-05,38.58,3.87,3.23,647804
default,3343,2025-12-05,35.59,3.53,3.23,435029
default,3344,2026-05-05,25.28,3.63,3.31,255343
default,3344,2026-04-05,41.26,3.71,3.29,347227
default,3344,2026-03-05,30.26,4.06,3.05,404349
default,3344,2026-02-05,42.76,4.06,3.34,272397
default,3344,2026-01-05,25.6,3.51,3.05,80000
default,3344,2025-12-05,27.74,3.68,3.12,600462
default,3345,2026-05-05,36.18,3.97,3.17,668649
default,3345,2026-04-05,35.8,3.56,3.06,177545
default,3345,2026-03-05,40.31,3.67,3.03,150462
default,3345,2026-02-05,46.08,3.59,3.26,297688
default,3345,2026-01-05,38.08,3.61,3.26,413078
default,3345,2025-12-05,41.06,3.68,3.3,536982
default,3346,2026-05-05,40.8,3.99,3.09,361780
default,3346,2026-04-05,47.47,3.74,3.27,384074
default,3346,2026-03-05,44.2,3.62,3.31,171359
default,3346,2026-02-05,28.52,3.71,3.34,80000
default,3346,2026-01-05,28.89,3.76,3.37,417253
default,3346,2025-12-05,33.7,3.68,3.16,80000
default,3347,2026-05-05,28.14,3.7,3.2,80000
default,3347,2026-04-05,35.48,3.51,3.14,187454
default,3347,2026-03-05,32.85,3.54,3.14,339131
default,3347,2026-02-05,33.15,3.69,3.15,528631
default,3347,2026-01-05,42.8,3.83,3.4,364543
default,3347,2025-12-05,47.61,3.83,3.15,393283
